Sentence,Emoji
教堂的古老氛圍讓人沉浸其中,⛪
教堂內的彩色玻璃閃爍著光芒,⛪
我喜歡在教堂里靜靜地祈禱，感覺很平靜,⛪
教堂是凝聚教徒的地點之一,⛪
教堂的鐘聲響徹整個村莊,⛪
我只是那些去教堂稱自己是基督徒的孩子的其中之一，直到上帝開始我定罪。,⛪
從他的窗戶望去，可以看到在遠處的一座教堂。,⛪
我們在威斯敏斯特教堂看到的是一種經年不變的古舊儀式。,⛪
神父在教堂中舉行大彌撒。,⛪
不大的教堂墓地周邊圍著一圈生銹的熟鐵柵欄。,⛪
你干脆去教堂懺悔自己的罪過吧。,⛪
他的家在教堂過去幾步遠。,⛪
教堂的鐘敲出低沉的響聲。,⛪
我每天早晨上班要經過教堂。,⛪
教堂的鐘聲吵得我睡不著覺。,⛪
有新郵件，打開看看會是什麼驚喜！,✉
期待信箱，好消息,✉
郵件裡有好多好消息,✉
每天都有新的郵件要處理,✉
有好多包裹要收,✉
我已經郵遞了那份重要文件,✉
我得去郵局寄一些信,✉
請查收您的郵件,✉
剛收到一張明信片，寄自遠方的你,✉
請確保您的郵件是安全的,✉
新的電子郵件，不知道是什麼好消息,✉
我好久沒整理郵件了，應該有好多新消息,✉
我已經把信件密封,✉
我真希望有人能幫我整理一下信件，太亂了,✉
昨晚我寫了一封長信，分享了我一天的點點滴滴,✉
我最近真的太忙了，連郵件都沒時間讀,✉
你的信我都讀完了，真是感動,✉
我真希望我的郵箱不要再塞滿信件了,✉
今夜，我的心情寫進了一封特別的信，期待你的回應,✉
郵差一溜煙就走了，速度真快,✉
我正在等待您的郵件回覆,✉
透過信件表達心意，溫暖的文字如同陽光灑在心房,✉
聽說你寄了一封信給我，真是令人期待！,✉
我的郵箱像是一個神秘的禮物盒，總是有新東西,✉
今天我寫了一封長信，裡面有我對你的所有想念,✉
我寫了一封溫馨的信，希望它能像陽光一樣溫暖你的心,✉
我最近總是收到一堆信，真是不勝其擾,✉
翻開明信片，彷彿透過文字和畫面，穿越時空的邊界,✉
我昨天發了一封電子郵件給你，有收到嗎？,✉
拆開郵包，像是打開一本期待已久的書籍，充滿好奇,✉
給你一封充滿愛的信，期待你打開感受那份真摯,✉
將心情封存在信封裡，像是悄悄訴說的小秘密,✉
郵包上的地址有些糾結，怎麼辦,✉
一行書信千行淚，寒到君邊衣到無。,✉
遠信入門先有淚，妻驚女哭問何如。,✉
烽火連三月，家書抵萬金。,✉
書信茫茫何處問，持竿盡日碧江空。,✉
老去心情隨日減，遠來書信隔年聞。,✉
往來書信集謂可勵志益世。,✉
筆墨雖淺情意深，書中文字述不盡。,✉
書信猶如時光隧道，將思念穿越千里。,✉
書信如同心靈的橋樑，連結遠方的情感。,✉
墨香飄散，文字如泉水般清新，寄訴心中的種種情思。,✉
書中寄訴的不僅是文字，更是深深的思念之情。,✉
信紙上的墨痕，見證著每一次的心靈交流。,✉
寫書信的過程如同與遠方好友對話，彷彿能聽見對方的聲音。,✉
書信，是心靈的寄託，是時間的見證。,✉
隨著墨色的沉澱，情感在書信中如泉水般澄澈。,✉
每一筆書信都是一段時光的故事，記錄著生活的點點滴滴。,✉
請問有人同意嗎？,✋
我會舉雙手支持,✋
太贊同了,✋
大家注意，我有話要說,✋
我舉手贊成,✋
我同意這個意見,✋
同意的，舉手,✋
天啊，這簡直就是我,✋
我支持這個提案,✋
我完全同意你的觀點，這是個好主意,✋
舉手表示同意，我支持這個提案,✋
我完全贊同你的看法，我們應該這麼做,✋
這太驚喜了，我完全同意,✋
大家一起跟他擊掌吧，他的成就真是讓人欽佩,✋
我們擊掌吧，你真了不起,✋
我會全力支持,✋
我對這個提議表示完全支持，我相信這將帶來積極的變革,✋
舉起你們的雙手,✋
同意的請舉手,✋
我已經理解,✋
我支持這個提議,✋
我舉手表示支持這個提議,✋
大家一起舉起雙手，表示同意,✋
我已經了解了,✋
同意你的意見,✋
我贊成這個提案,✋
我舉雙手支持,✋
讓我們一同擊掌，感謝他所付出的努力和犧牲，值得肯定,✋
這我,✋
天哪，這根本就是我,✋
舉手贊成這個提議,✋
我同意這個計劃,✋
這真是太出乎意料了,✋
我贊同這個見解,✋
我舉手表示我有個問題想提出。,✋
他舉手示意老師他已經完成了作業。,✋
在會議上，大家紛紛舉手表示同意這個提議。,✋
我在教室裡舉手請求發言的機會。,✋
老師問了一個問題，我立刻舉手回答。,✋
在民主投票中，每個人都有權利舉手支持自己的選擇。,✋
小朋友們舉手表示他們都想參加這次校外活動。,✋
在議會上，議員們紛紛舉手投票贊成或反對。,✋
我在會議上舉手請求更多的資訊。,✋
老師問道，有誰能夠幫忙解釋這個概念，我立刻舉手示意我願意。,✋
這根本就是我一直以來的夢想成真。,✋
這就是我所期待的結果。,✋
這根本就是我所瞭解的事實。,✋
這根本就是我堅信的價值觀。,✋
我非常贊同這個想法，這就是為什麼我舉手表示支持。,✋
我願意投贊成票，這個提案很有價值。,✋
冬日雪景如畫，大地銀裝素裹，宛如仙境一般,❄
冷颼颼的風刮著，地上已經積滿了雪,❄
預計明天會有陣雪,❄
冷冷的風中帶著雪花，仿佛整個城市都沉浸在冰雪之中,❄
窗外飄著小雪花，讓人感到寧靜,❄
感覺冷颼颼的，彷彿隨時都會下雪,❄
窗外雪花飄舞，躺在床上賞雪是最愜意的事,❄
雪花飄飄，屋簷上堆滿了白色的粉末，像是童話一般,❄
風雪交加的夜晚，溫暖的燈光格外迷人,❄
寒風刺骨，雪花飄舞，冷冷的天氣增添了一絲浪漫,❄
計畫著去山上賞雪，感受冬季的美,❄
窗外的雪花飄落，像是夢幻的仙境,❄
感覺有點冷，空氣中似乎有雪的味道,❄
下雪了，戴上帽子圍巾，一起出門玩雪吧,❄
窗外風雪交加，宅在家裡最溫暖,❄
預報說明天會有陣陣雪花，快去搶購雪靴吧,❄
外頭雪景如詩如畫，好像身處童話仙境,❄
街上的積雪越來越厚，好像置身童話世界,❄
窗外的雪景如詩如畫，彷彿置身童話仙境,❄
下雪的世界是純白的，每一片雪花都是獨一無二的,❄
漫天飄雪，整個世界都被白雪覆蓋，如夢如幻,❄
雪地裡踩著踏實的腳印，感覺像是走進童話世界,❄
下雪的時候，小朋友都迫不及待地衝出去打雪仗,❄
外面好冷，下雪了，快穿上厚厚的外套,❄
冬日雪景美不勝收，樹木被白雪裝點得如詩如畫,❄
雪地上踩著軟綿綿的雪，感覺好蓬鬆,❄
雪花飄舞的畫面，宛如仙境一樣美麗,❄
白天雪在天空上飛飛揚揚，慢慢撒落，大地披上雪白的銀裝，好美啊！,❄
天地之間白茫茫的一片，雪花紛紛揚揚的從天上飄落下來。,❄
冬天，一層薄薄的白雪，像巨大的輕軟的羊毛毯子，覆蓋摘在這廣漠的荒原上，閃着寒冷的銀光。,❄
一夜大雪，城市的房頂上積起了一層厚雪，站在高樓的平頂上望出去，就像連綿起伏的雪山。,❄
晴空下，雪花漫天紛飛，像無數的雪精靈在空中漫舞着。,❄
輕柔的小雪花飄飄悠悠地落下來。漸漸地，小雪花變大了，變厚了，密密麻麻的。,❄
空中飄着雪花，小小的白羽毛，又像吹落的梨花瓣，零零落落。,❄
房上落的是雪，白皚皚的，又松又軟；樹上蓋的是雪，積雪把樹枝壓彎了腰。太陽照在白雪山上。,❄
下雪了，先是小朵小朵的雪花，柳絮般輕輕地飄揚；然後越下越大，一陣緊似一陣。,❄
一團團、一簇簇的雪飛落下來，彷彿無數扯碎了的棉花球從天空翻滾而下。,❄
那年冬天，那個冷呀，把人凍得鼻酸頭疼，兩腳就像兩塊冰。,❄
白雪卻嫌春色晚，故穿庭樹作飛花。,❄
梅須遜雪三分白，雪卻輸梅一段香。,❄
白雪紛紛何所似？撒鹽空中差可擬。未若柳絮因風起。,❄
皇穹何處飛瓊屑，散下人間作春雪。,❄
北山秀麗，皚皚白雪，若浮雲間。,❄
大雪紛飛，像是魔法降臨一般,❄
雪地上留下足跡，是冬日的印記,❄
冬日暖陽中飄著雪花，別有一番風味,❄
雪花飄著，好像身處童話故事中，夢幻而美好,❄
紅花白雪交相映，如詩如畫。,❄
孤舟蓑笠翁，獨釣寒江雪。,❄
白雪歌成，莫愁去後，往事空千載。,❄
愛了又愛，永不減退,❤
我的愛永不減少,❤
愛你愛你，永不止息,❤
愛了就是愛了，不需要理由,❤
愛情的力量是無窮的,❤
愛你不變，永遠如一,❤
每一天都在思念你，愛了愛了,❤
我的愛永遠不會褪色,❤
愛你永不變,❤
愛情不應該有使用期限，永不減退,❤
愛你就像呼吸一樣自然流暢,❤
愛上你是我這輩子最正確的決定,❤
我的愛不是三言兩語能形容的,❤
愛你就像呼吸一樣不可或缺,❤
愛情不分對錯，只有真心,❤
我愛你，真的愛了好久,❤
對你的愛每天都在增長,❤
愛情的火花將永不熄滅,❤
這份愛永遠都是一百分,❤
愛情的火焰是多麼美又堅定,❤
我對你的愛每天都像海潮湧來,❤
我們的愛永不減退，永遠百分百,❤
激情永不消退的秘訣就是：一次又一次的愛上同一個人。,❤
老夫老妻的愛，像空氣，不需要有語言的交流，卻重要到不可替帶。,❤
世界並不完美，正是因為有了你，這世界才變得更完美。,❤
我本無意愛你，如今忘不掉你。,❤
愛和喜歡的區別很簡單，如果你愛花，你會給它澆水，喜歡則會摘下來。,❤
後來才知道，原來擁有你，便是我最大的幸福。,❤
我愛你，不光是因為你的樣子，還因為和你在一起時我的樣子。,❤
在天願作比翼鳥，在地願為連理枝。,❤
兩情若是久長時，又豈在朝朝暮暮。,❤
天不老，情難絕。心似雙絲網，中有千千結。,❤
色不迷人人自迷，情人眼裡出西施。,❤
相思一夜情多少，地角天涯未是長。,❤
深知身在情長在，悵望江頭江水聲。,❤
不只想做你的朋友，更想做你的情人。,❤
如果喜歡有盡頭，那我從頭到尾都是你。,❤
人跟人應該保持距離，像我們就應該零距離。,❤
愛情這道謎題，我的答案是你。,❤
你是不是活膩了，小心我愛死你喔！,❤
愛情我們可以慢慢來，或者浪漫的來。,❤
最近有點冷，來熱戀一下。,❤
我不抱怨，只想抱你。,❤
我的愛就像頭髮，愛你愛到無法自拔。,❤
我知道我們沒有未來，所以我特別珍惜現在。,❤
我們是真心相愛的，不管你是什麼樣子，我都會一直愛你，陪伴在你身邊。,❤
我以為贏了全世界就能得到你，後來發現你才是我的全世界！,❤
愛是感動，愛是緣分，愛是體諒，愛是習慣，愛是犧牲，愛是寬容，愛是一輩子的承諾。,❤
世界上最動人的情話不是我愛你，而是我一直在。,❤
我心疼你，疼到忽略自己。我相信你，信到懷疑自己。,❤
星星如同閃爍的鑽石，璀璨於無垠的夜空之中。,⭐
夜晚的星空是大自然最美麗的畫布，星星們在其中編織著神秘的故事。,⭐
在夜晚，星光穿越時空，照亮我們的夜晚，成為心靈的寄託。,⭐
在寧靜的夜空中，星星彷彿是天使的眼淚，悄悄注視著人間的一切。,⭐
星空是浩瀚宇宙的窗戶，透露著無盡的奇蹟和可能性。,⭐
每一顆星星都是一個願望，閃爍的光芒將夢想傳送到遠方。,⭐
在星空的懷抱中，我們感受到宇宙的浩瀚，也找到了內心的寧靜。,⭐
夜空中星星閃爍，像是點點思念,⭐
夜空中星星點點，像是一幅美麗的畫,⭐
仰望星空，彷彿在流連於宇宙的詩句,⭐
漫天星光璀璨,⭐
夜晚星空璀璨，一起到操場賞星吧,⭐
抬頭看著星空，彷彿能夠觸摸到無盡的宇宙,⭐
今天的星空特別清澈，每一顆星星都閃閃發亮,⭐
午夜時分月色如綢，夜空中的星星閃閃發亮,⭐
今天的星星好閃耀，彷彿在跟我們招手,⭐
星光閃爍，夜空如詩，每顆星星都是一個美好的故事,⭐
突然決定去追星，找尋自己的星座。,⭐
月夜微涼，星星閃耀如夜空明珠,⭐
月色如水，夜晚星星點點如同璀璨的珠寶,⭐
午夜時分光閃耀，夜空如同打翻的鑽石盒,⭐
星空之上映襯出美景。,⭐
在古時候，人們仰望星空，在星座當中看到了他們的英雄。,⭐
我們在星空下露宿，在野外用餐。,⭐
一起欣賞冬季壯麗的星空。,⭐
似此星辰非昨夜，為誰風露立中宵。,⭐
天階夜色涼如水，臥看牽牛織女星。,⭐
微微風簇浪，散作滿河星。,⭐
危樓高百尺，手可摘星辰。,⭐
忽見銀河水倒傾，森森毛髮不勝清。,⭐
神官召集役靈鵲，直渡銀河雲作橋。,⭐
深秋寒夜銀河靜，月明深院中庭。,⭐
醉後不知天在水，滿船清夢壓星河。,⭐
昨夜星辰昨夜風，畫樓西畔桂堂東。,⭐
坐在沙灘上，抬起頭便是一望無際的星空。,⭐
廣闊的星空中到底有多少秘密，誰也說不清。,⭐
在大草原上，抬頭便是一望無際的星空。,⭐
我們在星空下，輕搖櫓，慢划槳，以至樂而忘返。,⭐
星空宛如美麗的被子，蓋住了沉睡的大地。,⭐
閃爍的星空下，我拖著疲憊的身體向家走去。,⭐
我喜歡光芒四射星空，因為它給了我無限美好的遐想。,⭐
科學家告訴我們，星空是一個奇異的世界。,⭐
那些波光粼粼的小河，宛如夜晚的星空。,⭐
頭頂是成百上千顆閃爍的星星。,⭐
他站在那里凝視著天上的星星。,⭐
下次你再對著星星許愿的時候，可別忘了這一點。,⭐
